Id,Text,Target
285440141701558273,"Just kidding, my life sucks",0
285440288401534976,I'm also good,1
285440343032360960,"RT @PATisDOPE: Blessed, I thank God",1
285440385038295040,RT @RayIopez: I wish I could start my whole life over and fix all of my mistakes,0
285440498192224256,I don't feel good üòû,0
285440573752631297,RT @RayIopez: I wish I could start my whole life over and fix all of my mistakes,0
285440674361384960,Single or not I'm still happy,1
285440674466242560,I suck at life okay,0
285440724776935425,RT : i'm lost in this dream,0
285440770964602880,RT @RayIopez: I wish I could start my whole life over and fix all of my mistakes,0
285440795916509184,I'm a Cunt & I'm proud,1
285440812781817856,Hahahahaha. Oh god I'm laughing by myself. I need friends.. I have a sad life,0
285440833887547392,I'm Good,1
285440892599418881,Smh I'm unhappy,0
285440917459062784,all I want is come true :) amin,1
285440959611801602,yeah. I'm fine,1
285440984781840384,RT @kailibrazell: I just want to be happy. #MyWishIn2013,0
285441014204858368,RT @RayIopez: I wish I could start my whole life over and fix all of my mistakes,0
285441018382393344,RT : I'm single happy,1
285441035096698880,#2012regrets Z! I had the best year of my life!!! 💏💍🚼🎓😍,1
285441043548209154,My life is boring,0
285441089748480000,RT@Stealberg: I'm proud of my niggaz man,1
285441123223232512,ayy! Sorry. I'm bad,0
285441152612716544,I've got the best of the best,1
285441160913248257,RT : I love life,1
285441186183909376,😭 My life sucks,0
285441215611166720,Family time is the best time :) makes my life complete,1
285441232430301185,RT : i love myself so much,1
285441240651153408,RT : I'm so blessedüòÉüòò,1
285441450303430658,yeah I'm good,1
285441575834775552,I'm so disgusting,0
285441584550535169,my life is so boring,0
285441609712140288,RT : I'm Breathing ‚úî I'm Alive ‚úî I'm Blessed ‚úî AMEN,1
285441680935624704,RT : I need more of social life,0
285441731099504640,I'm so happy,1
285441853082439682,RT : I'm Breathing ‚úî I'm Alive ‚úî I'm Blessed ‚úî AMEN,1
285441982795501571,I have everything I want,1
285442020787507200,this* i hate my life,0
285442062671810561,RT : I'm Breathing ‚úî I'm Alive ‚úî I'm Blessed ‚úî AMEN,1
285442121471754240,I have the worst headache,0
285442134004359168,I have the best sisters ever,1
285442213578686464,RT : I'm Breathing ‚úî I'm Alive ‚úî I'm Blessed ‚úî AMEN,1
285442268201111553,i'm in such a good mode,1
285442272403791872,I hate being depressed,0
285442318583095296,Good night! I AM SOO HAPPY,1
285442385574502400,But I'm okay with not having friends rather than having shitty friends,0
285442385675157504,I have all I need right here,1
285442385700323328,I suck,0
285442415152726017,RT : I'm Breathing ‚úî I'm Alive ‚úî I'm Blessed ‚úî AMEN,1
285442494739673088,"I love life, hope you do",1
285442498686492672,"My life, it's shit",0
285442549341097985,RT : I'm Breathing ‚úî I'm Alive ‚úî I'm Blessed ‚úî AMEN,1
285442553447337985,RT : I'm Breathing ‚úî I'm Alive ‚úî I'm Blessed ‚úî AMEN,1
285442561781399553,I'm very happy :3,1
285442574238494721,Pneumonia sucks. I am now 100% positive I am on my death bed. Better start my will. #EverythingToThe3LeggedDog,0
285442649773715456,I'm hard to love,0
285442750684491776,"RT : I have high friends, in places",1
285442754778120192,RT : I'm hard to love,0
285442796662444032,i am in love! <3,1
285442828925038592,I'm a bad boy friend.,0
285442834415353856,i have the worst back problems,0
285442842942398464,"RT : I have high friends, in places",1
285442884767989760,I am positive. http://t.co/fjgApSfw,1
285442901650067457,"RT : I have high friends, in places",1
285442977223020544,"RT : I have high friends, in places",1
285443077596913664,I'm fine,1
285443144831598592,RT : No I'm Not Lucky I'm Blessed,1
285443190901850112,I think I like the way I feel,1
285443195163262976,Don't care I'm young & beautiful,1
285443262305673217,Damn I love myself,1
285443304382939137,RT : I'm Breathing ‚úî I'm Alive ‚úî I'm Blessed ‚úî AMEN,1
285443358518812673,RT : Thanks God for blessing me more than I deserve,1
285443367154888704,I AM SO HAPPY U DONT EVEN KNOW,1
285443371105939457,I don't feel so good,0
285443459496673281,RT : I have such good friends,1
285443463644864512,‚Äú@Xox_briana_oxo: #MentionSomeoneAmazing @munchkinnxoo‚Äù I am pretty amazing,1
285443522260250625,I'm not good with life,0
285443539092008960,"RT : I have high friends, in places",1
285443551658127361,": alright, i'm still proud",1
285443560080293888,idk why!! Maybe I'm just a depressed person,0
285443622894186496,My whole life is irrelevant,0
285443690120491008,I'm sick of just enough I want more,0
285443702736969729,"Haha, i am awesome",1
285443816004153346,I'm greasy cheesy and beautiful,1
285443832697454592,oh gosh yeah!! I'm so happy,1
285443966948745216,RT : I love my life and everybody in it,1
285444126332289024,i have lived my life so uncomfortably,0
285444168392781824,Sitting around cause I have no life,0
285444176785600512,I love this life,1
285444243852517376,RT : I have the worst headache,0
285444256364105729,"Alright, well my life is fucking over",0
285444256427024384,RT : Need a change in my life.bored,0
285444273099378688,i'm so fuckin bad,0
285444310906830848,My life is so awkward,0
285444369392209922,I expect to get what I want,1
285444369631289345,RT : My life is so boring,0
285444377818562561,I dont feel good,0
285444535545384960,I'm fine...,1
285444554126131200,I have such a good looking family,1
285444705079156736,Yes I'm fine,1
285444784770908160,All the glory goes to God. Thank you for always blessing me,1
285444810024828928,RT @PeytonJorgensen: I'm unhappy,0
285444818237272064,I forreal think i have the best job,1
285444826751696896,why am i always crying ... i dont deserve this,0
285444847668695040,I'm Fine  ‡≤†‚ï≠‚ïÆ‡≤†,1
285444860280963072,I'm So Awesome,1
285444969131560960,"Mom's Dead, Dad's good as Dead, Fuck my life right",0
285444973535584257,I :) want :) to :) fucking :) die,0
285444994498719745,"I'm still livin' a simple life, I'm happy livin' a simple life",1
285445009958903808,Sometimes I think I'm such a fuck up,0
285445065919303682,RT : I'm just numb to it all,0
285445078443507712,I'M SO HAPPY,1
285445170688831489,I'm Never Happy,0
285445263043203074,All I have in life is my new appetite for failure,0
285445304919142402,My life sucks,0
285445359524790274,RT : I've got the best friends !,1
285445439157850112,I love myself,1
285445493595721730,I'm in a really good mood,1
285445518891565056,RT @Emily_Gersz: I've come to the conclusion I will never be happy again and life just sucks,0
285445526617460736,My Life Sucks FML,0
285445623677857793,Truly blessed for the things I have,1
285445707652018176,RT @RayIopez: I wish I could start my whole life over and fix all of my mistakes,0
285445858516942848,My life is fantastico,1
285445862786732035,I just want more,0
285445900564844544,RT : I'm really blessed,1
285446135307456512,FUCK. MY. LIFE,0
285446185819451393,RT @InaaaLove_: Cause I don't have a life,0
285446194191278080,"I hate everyone and I want to fight the fuck out of everything. Get bent, life",0
285446236046233600,I always get what I want!!! :),1
285446433199493121,RT : hashtag i hate life,0
285446538052919296,"RT : "": i dont feel good",0
285446567404650497,I hate embarrassing myself. 😒,0
285446584186056704,RT @BrosIife: I don't try to be Awesome. Awesome tries to be me,1
285446596827688960,I'm good,1
285446626179416064,I'm Breathing ‚úî I'm Alive ‚úî I'm Blessed ‚úî AMEN,1
285446642843414528,I hate my life x,0
285446657313734656,My life is made!!,1
285446718420570113,True Life: I'm in love with linemen,1
285446743397650432,Hahahaha I hate my life,0
285446798133313537,RT : Thanks God for blessing me more than I deserve,1
285446839413653504,:') I'm so proud.,1
285446840076357632,I NEED MORE,0
285446873563680768,I'm in a good space,1
285446949086326784,I'm so blessed,1
285447007768821760,I'm a failure,0
285447020431433728,RT @HottieHeIIYeahh: I'm so happy and blessed of life that I have and live,1
285447284588683265,I'm predicting same shit different digits myself,0
285447309729361921,I'm fine. I'm just not happy,0
285447318063439873,I'm really uncomfortable,0
285447347532619776,Why do i feel so damn good,1
285447368537698304,I'm blessed to be alive,1
285447393623801858,God bless me,1
285447435705253889,life is my creation is my best friend,1
285447527979945985,"RT : I have high friends, in places",1
285447561320493056,RT : I always get shit done by myself,0
285447590701572096,My life is so fucking dull,0
285447628634865664,I'm so happy with my life,1
285447645307211778,I'm blessed with him,1
285447720842457088,RT : I'm in love!!!!! üòÅüòÅüòÅ,1
285447745567870977,Love my life,1
285447834143182849,RT : I'm such a good person,1
285447943157321731,Ive reached My goal,1
285447993392500737,@mombreezy GOD HAS PUT GOOD THINGS INTO MY LIFE & STILL TIL THIS DAY IS BLESSING ME,1
285448052255371264,I'm so determined feel horrible,0
285448198955352064,RT : I'm üôÜüôÖüôãfabulous,1
285448211529863168,Last RT I'm too blessed üòäüíû,1
285448564019183617,RT : I'm Breathing ‚úî I'm Alive ‚úî I'm Blessed ‚úî AMEN,1
285448567844392961,RT @RayIopez: I wish I could start my whole life over and fix all of my mistakes,0
285448627009228800,I love living life.. Hmu to live wit me,1
285448668826456064,I have no life,0
285448731581620225,"why you're sad? — I'm not sad, i'm always happy(: http://t.co/W6lnjOFt",1
285448802893189120,"omg, i really dont feel good",0
285448899286675456,yay I'm beautiful,1
285449025078050816,I WANT MORE,0
285449151230136320,RT @aryohh: Shout Out To God. I'm Triple Blessed,1
285449226488516608,I am a happy girl,1
285449360823705600,RT : I'm honestly just miserable,0
285449486594084864,Went shoppin with my mama and aunt.. God I love my life!!(: wouldn't change it for the world<333,1
285449729922433027,Thank-you for blessing me everyday with new life. I thank-you Lord,1
285449851536277504,I'm Happy,1
285449952161849344,"RT : I have high friends, in places",1
285450086304063488,@annakadams I am depressed,0
285450107485290497,gone forever!!!!!! FUCK MY LIFE,0
285450153534570496,why is my life so boring fml,0
285450174438981632,Boy do I really HATE everything about the way I look! LOL,0
285450245775708160,And I'm so high on misery,0
285450254353059841,RT : I enjoy living life to the fullest,1
285450270970880000,I'm feelin sad,0
285450304550473728,I'm a happy camper,1
285450308778328064,HAHAHAH my life sucks,0
285450338117500928,I guess I'm pretty boring myself,0
285450488843993088,RT : Haha I love my life,1
285450702761885698,FUCK MY LIFE,0
285450736588951552,I hate my life,0
285450765919723520,RT : I'm Breathing ‚úî I'm Alive ‚úî I'm Blessed ‚úî AMEN,1
285450770025951232,love my life,1
285450795263078400,I'm hungry. Sad. Alone. And butthurt,0
285450795359539200,RT : I have no life tbh,0
285450803790110721,RT : I woke up feeling all types of blessed,1
285451017473105921,i am very good,1
285451084737159168,"I hate my life. I mean, there is nothing good about it. I wish I could be someone else. Like one of the girls from @LittleMixOffic ...:(<3",0
285451113916932096,I be bringing shit on myself,0
285451151703425025,that all the plans i have workout,1
285451155692216320,Ii love my life,1
285451172700114944,I dont fucking understand myself and it kills me! I hate my life. :'( i guess thts y i push ppl away,0
285451227272212481,RT : I need a big change,0
285451281722642432,"‚Äú: I love my life, I go through ups and downs but overall I'm happy",1
285451302731915264,Hello I am tired and very uncomfortable,0
285451302903898114,Why am I sad,0
285451319530102785,I have the best boyfriendddddd ever.  ❤❤😁,1
285451336399613952,I'm so happy,1
285451340384202752,#MyWishIn2013 My Dreams Come True,1
285451344633032704,I do anything I want bc I got a check,1
285451365344501760,I have no life,0
285451416112332800,I feel so good.,1
285451537566801920,lol i suck,0
285451550296518656,no my life is perfect,1
285451642499907584,Spank me I've been a bad boy,0
285451655116357633,I'm just sad and tell me a funny story so that I can not be sad,0
285451667594416128,Love my Life,1
285451671839064065,RT : I love this life,1
285451671851655168,i find no motivation to everything,0
285451688649822208,Im thankful everyday cus to open my eyes every morning is a blessing,1
285451754219376640,No I'm Not Lucky I'm BLESSED,1
285451776746991616,I'm in love,1
285451835404345345,": I have the worst luck in relationships.	0
285451898323091457	I'm fine	1
285451931869118464	I am awesome	1
285452032561790978	I need tools to fix my life	0
285452158529314817	i think i like myself too much <3	1
285452254868283392	I wish everything was different and better than what it is now	0
285452363978915840	I don't feel good	0
285452418559389696	I'm not in love	0
285452431024848897	I am blessed to have the life that I have	1
285452439560257536	I have the worst immune system ever	0
285452506476195841	Ffs my life is crazy and pointless	0
285452535924420609	I'm happy .	1
285452623816060928	I lub my life. #happy #musiclife	1
285452632376610816	I'm TO damn comfy	1
285452636331864064	my life is pissed off	0
285452653364924416	I feel like I'm on top of the world""",1
285452913336279040,Too bad my dreams never come true,0
285452934316171264,The Great I Am_,1
285452967828664320,"-i wouldn't change my life for the world because its perfect how it is, <3",1
285452984316485632,Why does my dad have to be such an asshole? I just want to be happy and that is too much to ask for. #OverIt,0
285453001454407681,"Just another ""I love myself"" pic haha",1
285453081087459329,Life time is my shit,0
285453105653485570,I'm in love >>,1
285453207059169280,RT : I love My life x everybody that's in it,1
285453240521347072,I'm one happy camper,1
285453282435026945,I'm doing great,1
285453299287748608,RT : I have the best girlfriend ever,1
285453299300302848,I'm sorry. I suck,0
285453436055588864,I Love My Life . . üòòüòè,1
285453595334295552,I am at peace with myself.  Cleansed my negative aura and now all i see is positive.  :) http://t.co/dL25Q2vr,1
285453617970954240,I love my life everyday im getting faded with another niggas wife. she thopp I want top,1
285453617983528960,RT @gabymorrison: All I want is to be happy,0
285453647440134144,RT : I just love the feeling of finally being happy,1
285453647515623424,RT @Typical_Bilkey: I hate my life everything sucks about it,0
285453701865414656,I am a no life,0
285453777484533760,RT : Lord i dont feel good,0
285453777518092288,RT @Typical_Bilkey: I hate my life everything sucks about it,0
285453794156883968,All time low in my life,0
285453890374213632,"naw son, i'm good",1
285453945046978562,"Cause I'm the best daughter ever that's why "": thats sweet",1
285453982929940484,I swear everything in my life is so funny,1
285454020515090433,Dude....... I'm in love,1
285454033370615808,But I'm feeling good,1
285454142229594114,I have a good feelin' bout 2013,1
285454171774255104,"Key example, i have no life",0
285454301671870465,I'm fuckin awesome,1
285454431603027968,My hardcore life style is my greatest attribute,1
285454481838198787,I hate my life,0
285454502956515329,RT @bitch_speaking: My life is a series of unfortunate events,0
285454566022057984,RT : I have the worst luck,0
285454599417110529,I hate myself so much,0
285454599475847168,"coo coo, I'm already off on weekends so I'm good",1
285454603804368896,RT : I'm in love <3,1
285454628622069760,My life is amazingly boring,0
285454887393832960,I'm in loveÔ£ø√º√≤√§.,1
285454909984342016,RT @emmacatherinee_: hahahah. well my life sucks.,0
285455006423973888,"RT : Cause I'm the best daughter ever that's why "": thats sweet",1
285455060832485376,BECAUSE I'M AWESOME,1
285455236896796673,Why can't I just be happy and content for once,0
285455257910276097,i did. cos IM SO SWEET,1
285455291603111936,"RT""@damnitstrue: Thanks Allah for blessing me more than I deserve",1
285455387992420352,I'm happy,1
285455446792355840,I can never be happy. Somebody always has too ruin it,0
285455459337519105,Damn I have no life,0
285455488789913602,I been getting hurt all my life,0
285455522201755650,"Goodnight to me, i love myself",1
285455597695008769,i'm truly blessed,1
285455639583539200,I am so incredibly bad at bike race lol it's so sad,0
285455652241960960,I honestly appreciate everything and everyone in my life,1
285455706746937344,I've accepted my sad love life lol,0
285455756789157888,I'm feelin the love üòî,1
285455794881822723,I'm very happy :',1
285455832265674752,Because I have no life,0
285455845083467777,I'm terrible,0
285455874707845120,RT @igotdatPHIya: Loving my life and all the people in it_,1
285455958505836544,RT : I have such a good mom,1
285456042328981505,I'm so blessed,1
285456105281294336,RT : I'm FINE,1
285456214249324545,I've got everything I want from life so far.,1
285456352632000514,: I'm a good girl (: liar,1
285456528843100160,Last rt...that vid made me realise my life is shit_,0
285456713447002113,RT @1kStunna: My life all fucked up,0
285456797295312896,I feel bad man,0
285456969383411712,I don't feel so good,0
285456994385674240,Fuck my life,0
285457007069241344,make my life more beautiful,1
285457090955341824,I'm happy and it's where I wanna be,1
285457116075024384,I'm such a good friend,1
285457120340619264,RT : I need a change,0
285457132843843584,RT : I have no life,0
285457153823760384,my life is a joke,0
285457174849802241,I'm a happy and lucky boy. X,1
285457254541565952,me too I am so happy,1
285457258408714241,I love how anti social I've become,1
285457316604690432,I am happy,1
285457342689058817,RT : omg I'm so in love,1
285457459974389760,I want to die,0
285457480903950337,no i am in love,1
285457489355489280,@Tottenhamthomas I'm depressed leave me alone,0
285457527041323008,I'm good,1
285457527267794944,RT : I am so Blessed,1
285457623715827712,I want to die,0
285457627675242496,I'm the bad guy,0
285457677801357312,I'm enjoying life how about you,1
285457791399899137,RT : I love my life and the people in it,1
285457949105717250,I hate Zarry I hate life I hate everything,0
285458030483632130,I love myself,1
285458097395363840,I'm living the dream,1
285458257064099841,I love nobody but myself,1
285458261027717120,I love how she tweets everything i say,1
285458319722811392,al zbda I'm in love,1
285458374328467456,RT : I'm a  and I'm proud.,1
285458445698748416,RT @ChrisCuhhh: Well fuck my life,0
285458495116038144,haha yea I'm fine,1
285458504360263681,Lmfaoo I'm good,1
285458516829941760,I'm a good ass person üôçüëç,1
285458575759929345,I'm a good men with a good heart,1
285458693137514496,nothing to do.. no one to talk to.. fuck my life,0
285458709843419136,my life is a mess lol,0
285458726687735810,But I'm the bad guy,0
285458735000850435,I have the best boyfriend!,1
285458810645143552,I don't feel too good,0
285458848351940608,I have the worst attitude problems,0
285458890240442368,RT : Bitch I'm fabulous,1
285458932191879168,I hate myself lololol,0
285459087423066113,I want to be happy,0
285459095870398464,I'm so happy <33,1
285459167160963072,help i want to die,0
285459175394406400,I have the worst headache!,0
285459187889225728,I'm so happy where my life is at rn,1
285459204754509824,I Have No Life,0
285459330680115201,IM LEAVING AND NOT COMING BACK MY LIFE IS JUST FALLING APART AND I NEED TO PULL IT TOGETHER UNTIL THEN BYE,0
285459359968931841,No...I'm a good girl Bari,1
285459477556248577,Went shoppin with my mama and aunt.. God I love my life!!(: wouldn't change it for the world<333,1
285459578102108162,I hate myself..that's bad huh,0
285459624273010688,my life lush is everything get the sugar lip scrub it's amazing,1
285459641062793216,I just shit myself,0
285459682955501569,RT : I get so down on myself,0
285459758297792512,"Because of you, I'm not happy in life at all. Thanks",0
285459792015798272,Oh whatever I'm good,1
285459796218478592,RT @SnapBackGirl89: I love my life my family and my friends. üíú‚ù§üíú#blessed,1
285459829722587136,I love my life,1
285459838266380288,I LOVE ME I LOVE ME I LOVE ME I LOVE ME I LOVE ME I LOVE ME I LOVE ME I LOVE ME I LOVE ME I LOVE ME I LOVE ME I LOVE ME I LOVE ME,1
285460005799464960,"Haha, bitch please, i'm not lucky, i'm blessed",1
285460018373984256,New changes in my life =) I'm so happy,1
285460035323183104,I'm happy. He happy. Lets be happy together,1
285460077274595328,I'm having too much fun with this..,1
285460089853313024,I'm tired and I have no patience for anything,0
285460097713463296,Why am I in such an happy mood lol,1
285460136087134209,RT : I hate how easily jealous I am,0
285460165401141248,RT : I'm blessed man,1
285460190537605122,@richkirwan oh sorry haha I didn't see it :) everything is good I'm still with my girlfriend. Life is good!! How's things over there,1
285460224146546688,I love my life ... no matter how many left turns it my take me .. still smile,1
285460249132032000,I hate my life,0
285460261647818752,I have the best bestfriend ever.  ♥♡♥♡♥♡,1
285460305834819584,i hate my life,0
285460307923566592,i am stressed the fuck out,0
285460412751822848,Fuck my life,0
285460492506521600,I Only Have One Life So I Enjoy,1
285460560785600512,MY LIFE IS A LIE,0
285460576472281090,I dnt need my life any more ~,0
285460773482938368,RT @bitch_speaking: My life is a series of unfortunate events,0
285460882597765120,RT : I don't feel good,0
285460936813322240,I'm getting ina good mood. mhm,1
285460941255110658,aw I'm blessed too,1
285461016811278336,Nvm i suck,0
285461108943380481,Fuck my life,0
285461209682165760,IN 2013 I JUST WANT TO BE HAPPY,0
285461318771806208,I have no motivation at all,0
285461352192020480,that I get everything I've ever wanted in 2012...,1
285461406877372417,awww boo. I'm so sad üò≠,0
285461431980273664,:) I love my life.. Im proud of myself I didn't let that shit get to me this time lol  just like I meant it,1
285461452838539264,Yes I'm happy üòä,1
285461452972756992,I hate myself,0
285461482353868801,I'm in love,1
285461499072364544,i hate my life,0
285461591258968064,I'm also proud,1
285461704559718400,I always give good advice& I used to never listen to my own advice . Now I do & I'm so happy,1
285461754752933888,I don't feel good,0
285461759173750785,I LOVE MYSELF.,1
285461889067130881,i like my life! :$,1
285461901771673600,RT : I have the worst headache.. *NT,0
285462027462385664,I have enemies,0
285462065315971073,RT @SharinaShazira: Only Allah knows how happy am I _ thanks Allah,1
285462136539447298,thanks bro. I'm in the best shape of my life lol,1
285462149298548736,i think im down,0
285462153446686721,I'm so happy. Omg,1
285462191157678080,i dont feel good,0
285462224766660608,RT @weirdjosh: @sunnybooboo7 my life is pretty awesome ain't it? Lol the military is the way to go,1
285462266642583552,"RT @NoShitBro: Wow, what a boring life i have",0
285462346296602625,I'm extremely blessed,1
285462371537920000,RT : God blessed me with souljas,1
285462509908017153,Yeah I love myself,1
285462522595799040,My life is a series of unfortunate events,0
285462539263959040,RT : I'm extremely blessed,1
285462593840222209,RT : I'm so blessed,1
285462774157561856,i have the worst cough ever,0
285462870781726720,my life's boring too! Hahaha <3,0
285462971289853952,"RT : I love my life no matter how complicated it might be, because I know everything will be okay in the end",1
285462996489224192,Ahahahhahahaha wow i am a horrible person,0
285463046812487681,I'm so sad,0
285463128660115456,My life is complete.. üòÇ,1
285463143231148033,"I should be so happy, but I'm not",0
285463160037728256,God i hate my fucking life,0
285463176810729472,"Perfect time to be blessed, the end of one year to carry me into a blessed new year.excited to see what God has planned for me in 2013",1
285463252417257472,i am fine,1
285463260503883776,Life is super Great and im blessed beyond measures Thank you father for allowing me to live in your overflow,1
285463315281481728,"RT : I love my life no matter how complicated it might be, because I know everything will be okay in the end",1
285463331664429058,Like I have it all,1
285463340535398400,"RT : I love my life no matter how complicated it might be, because I know everything will be okay in the end",1
285463378204438528,RT @JNaiLeSabria10: I'm blessed 4 wht I have,1
285463386639179776,Thank god I'm alive I am truly blessed,1
285463432407433216,My life is as exciting as a dead leaf,0
285463435016294400,I'm in love ‚ù§,1
285463453668356096,RT : I do not feel good,0
285463533355925504,i love my life,1
285463558479814656,I'm just fine,1
285463638171598848,god bless me,1
285463680013983744,eff my life well whatever love you esther,1
285463780861829121,And I'm feling good,1
285464024206938112,"RT : I love my life no matter how complicated it might be, because I know everything will be okay in the end",1
285464095489134592,"I want to die,I don't want to be alive anymore",0
285464133191757825,2012 people i am blessed to know,1
285464133233692675,RT : I Hate Life,0
285464145690771456,I REALLY ENJOY MYSELF,1
285464153966137344,I love myself before anybody,1
285464158277873664,RT : I'm always the bad guy in every situation,0
285464208622104576,RT : I have 0 friends,0
285464250607099904,"RT :   "" I'm ugly",0
285464258907611136,My life is misrable,0
285464271452774400,shaddup :( I'm so sad,0
285464380299173888,RT : I have 0 friends,0
285464628119605249,I'm in such a good mood,1
285464661619527680,Im happy with things i accomplished out of life,1
285464665801248769,"RT : I love my life no matter how complicated it might be, because I know everything will be okay in the end",1
285464674223394816,But I am no where near perfect,0
285464800111239168,Seriously why do I not have a life. #lame,0
285464808093007872,RT @boo5luv: I love being me bcuz me is fun as dont really think nobody can change me bt me üëçüëçüëå #i love my life,1
285464925898424320,:'( :'( I'm so sad,0
285465051626889217,Insecurities-Shoo! :)) I'm so blessed,1
285465181608374272,Yup my life sucks,0
285465269646794752,I'm in love,1
285465286604369920,nothing because i'm the good boy in my school,1
285465307420700672,I swear I have the worst fucking luck ever,0
285465336898277376,_All I really want is to be happy,0
285465361825026049,RT @sierraaxo: it's unreal how pathetic my life is,0
285465458495324161,"all my dreams come true,Amen",1
285465504754319360,: I'm the best,1
285465533955063809,I'm a happy girl,1
285465563101294592,RT : I'm happy where I am,1
285465773160402944,I'm just really happy,1
285465848699838464,Naw I'm good,1
285465903200612352,RT @MouhamedB: Love my life wouldn’t trade w nobody,1
285465953431605250,I'll say I'm fine,1
285465961958625281,RT :  Naw I'm good,1
285465995403988992,RT @ChelseaYeates: Go ed so why am I depressed,0
285466041587490816,I'm doin just fine,1
285466225922949120,"Damn man the single life sucks cuz everywhere I go I see a happy couple and I say to myself ""I want that too"" but I got nothing like that",0
285466276472692736,I just realized how happy socially I am,1
285466342092578817,I've got the best one,1
285466377123405825,my life is made,1
285466423206223872,i am 24*7 online coz i have no life,0
285466435772354560,I am finally comfy,1
285466440042151936,"RT : I love my life no matter how complicated it might be, because I know everything will be okay in the end",1
285466511387275264,"RT @avonsfucker: I don't try to be awesome, awesome tries to be me",1
285466532329447425,because I'm awesome,1
285466632900460544,I'm always depressed and in a mood. Ffs,0
285466632913051648,I love my life so much. I have been blessed far above what I deserve,1
285466762806435840,I think I have one of the worst brothers ever,0
285466775515172864,I woke up in a pretty good mood,1
285466855148236801,that my life won't suck so bad :p,0
285466893098287104,RT : I'm just not happy...üòî,0
285466951772405762,I'm independently beautiful,1
285466993677697024,"RT : I love my life no matter how complicated it might be, because I know everything will be okay in the end",1
285467060409102336,nah I'm good,1
285467064951525376,i'm beautiful,1
285467064985063424,yup:) AND I'M PROUD,1
285467232769830912,Love my new life! #haters,1
285467236846673920,I'm so damn happy,1
285467270518558721,"RT : I love my life no matter how complicated it might be, because I know everything will be okay in the end",1
285467274540892160,I'm ugly & I'm proud,0
285467291561385984,RT :  I'm doing really good,1
285467379352346625,I'm so happy,1
285467413066170368,RT : I feel pretty good,1
285467425711984641,I buy anything I want because I got a CHECK! 💵💳,1
285467484411277312,Bitch I'm BLESSED üëºüôèüëè,1
285467501112991744,Christ I'm a good looking man,1
285467547216781312,:O :( i'm sad,0
285467551494983680,I'm so sad,0
285467606025129984,On Guernsey and loving my life,1
285467660421050368,hahahahahahahaha I'm so happy,1
285467803190980608,"I try to see the good in life, but good things in life are hard to find",0
285467870266269697,Imma Russian and I'm proud,1
285467877954445314,I have so much joy,1
285467920551780352,My Lifes Going down Rn,0
285467962524180480,I am so sad,0
285468021340917760,RT : I'm just done with it all,0
285468025405181953,Yes I am in love,1
285468113573658624,RT @kaitlynbarner: I wish a lot of things were different but I'm still content with my life #positivemindset,1
285468151267856384,I got plans for me and you,1
285468197556219904,I'm just feeling happy,1
285468344310702081,RT @corrrazy: My life is such a struggle,0
285468440586747904,My life is honestly perfect #couldntbehappier üòä,1
285468486862524416,:-( I'm sad man,0
285468491086192640,I'm in love,1
285468591581708289,hahahhaha love my life,1
285468591686549504,I'm not happy,0
285468683751534592,yea babe I'm great,1
285468688268816385,I'm extremely blessed üëèüòáüôå,1
285468742601805824,Living life the way I want to,1
285468755201519617,"lmfao, but I'm ugly",0
285468855835443200,I'm happy where my life has led me even if I lost a few on the way,1
285468885254303745,I'm more disappointed in myself than anything else,0
285468897837207553,I'm on top of the world,1
285468897929490432,"RT : I love my life no matter how complicated it might be, because I know everything will be okay in the end",1
285468960936304642,"RT : I love my life no matter how complicated it might be, because I know everything will be okay in the end",1
285468981735862272,I'm fabulous,1
285468990225125376,Dzankie Modimo I'm blessed,1
285469015298695169,I Have The Worst Fucking Headache Ughhhhh!,0
285469057325621249,"I hate my life, I wish I was a rock",0
285469069921095680,RT : I am a Proud,1
285469086467624960,omg ik I'm like done with life,1
285469115949404162,Wake up every morning saying I love my life _,1
285469132592406528,i feel like i'm on top of the world with your love,1
285469157737234433,I HATE MAH LIFE,0
285469183062454272,Happy to have good people in my life,1
285469191472050176,I want to die,0
285469203903942656,followed me. My life is complete.,1
285469304651120640,"I love my life no matter how complicated it might be, because I know everything will be okay in the end",1
285469329917636611,RT @brittscarlett: i wish a lot of things were different in my life,0
285469338230734849,cause I have nothing,0
285469363425931264,"“@C_Robya: I suck I suck I suck I suck I suck"" RT",0
285469422158745600,My life fucking sucks,0
285469430614462464,"With God, I have everything.",1
285469480904163329,I'm such a good friend,1
285469489301172224,I'm so damn irritated its sad,0
285469572931395584,I feel so good,1
285469665373847552,I'm good,1
285469665424191488,I'm still really sad,0
285469673879900160,I'm sad,0
285469745136955392,I'm happy,1
285469774513840128,RT : I have alot of good feelings about 2013,1
285469816217800705,I really don't feel that good,0
285469849797410818,"I love my life. No matter it's good or bad, I know Allah is always with me, and that's more than enough",1
285469854130135040,I am really a good person,1
285469917120176128,#MyWishIn2013 too be happy and content with my life,1
285469967481204737,RT : I have the best dad,1
285469984321310721,: I'm ugly,0
285470059709726720,"I'm a terrible person, I know",0
285470088948219904,"I'm not crazy , I'm just not satisfied",0
285470311326048256,I feel so bad,0
285470319723020288,My life is one big cruel joke lol,0
285470433095061504,RT : I'm happy,1
285470449301848065,I am most content,1
285470449629011969,lol Thats ok I'm doing good how are you,1
285470462279041025,I'm so sad,0
285470478989144065,I want to die,0
